FIPS:Block,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,FIPS:County,FIPS:State,Cantidad de Casos
450410003003055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450410019003022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450410022012010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450015021025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450017001012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450020031023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450021032042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450022015012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450023031017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450026042005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450026112010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450030092042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450030102001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450031012061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450450032012004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450479705002015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450510101002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450510506002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450510514032007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450510602042020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450539503001132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450539503003001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450570111002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630202011029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630208041012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630209051047,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
450630211151000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630211162000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630213081002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450630213082069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450790103072017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450790106004029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830218031014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830220032001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830225003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830225003090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830227004028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830237001071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450830238012000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450850002022073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450870309001080,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460359628005027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460819666001040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
460990005002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030102002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030103003003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030107001008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030109041021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030109062022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461030114002023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461139409001034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461219401002081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461219402001099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470010202022046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470010206002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470010212012014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470010212021031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470039503001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470039505001014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470090115011147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470139507001034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470139508001042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470179623004025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470190701002034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470190701002038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470190701002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470190709001043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470210704012003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470239703001045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470299201003025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470299205011001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470299205023048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470319710001032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470339611001002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370110011008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370128014010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370144002010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370156281006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370158021001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370165004001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370187003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470370193003000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470399550011032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470430605023058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470459649002023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470470605011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470470606003052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470519602023076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470519605002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470539663001081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470539670005053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470590901004007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470590903001000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470590903002011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470631002003033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470631003002027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470631011001007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650019003036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650024002034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650033003020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650102022022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650103051042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650104112004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650110011062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650113113008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650113241001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650114111020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470650116006011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470719206003056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470730505011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470779755003076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470819502001007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470930039022001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470930046061000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470930048002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470930056022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470930066001065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470999604012020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471019702002031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471050603022026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471050603024114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471150503021039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471179554002038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471190101001090,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471190102021151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471190110023001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471251012021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471251019031023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471251020012003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471339503012008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471490403041025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471490405013010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471550808011070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570004002031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570017001035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570059001017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570078221037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570088004011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570100003005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570114002023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570205121013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570205241000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570206103006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570206211000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570208102013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570208202062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570211113031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570216122007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570217101000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570217311002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570220242000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570223212002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471570223223005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471599751001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471630424001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471630426001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471630428011044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471630432012010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471650209021003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471650212012007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471779308003024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471790609002020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471790614021092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471790617011038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471859351002055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471870505021038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
471870509092000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480019508002031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480019511001120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480050005002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480139601004289,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480139603002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480139606003078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480157605021009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480270209001019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480270211005031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480270218001064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480270229003000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291101001143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291101003056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291101003073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291205017005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291205025001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291206007002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291215044001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291303004000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291304012016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291316011068,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
480291417002092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291503004039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291505021012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291509004017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291511003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291521003068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291605012001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291704013034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291711002019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291714011000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291714021007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291715022002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291716022014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291717003004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291719181031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291810012000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291813021000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291815031000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291816022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291817161005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291817281020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291818092000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291819022019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291819022029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291913041044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291913042018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291917022007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291921001030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480291923002006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480370115023011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396604002014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396607015010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396613003042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396632001028,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
480396635004007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396636003022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396642002040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480396644005002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480539603004023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480559603002049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610109001018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610116002017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610125071077,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610126091009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610135001013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480610139023021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480850308011011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480850316342006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480850316524003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
480970002001166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481119503003025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130015024002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130027014010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130027021014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130031012030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130042013004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130056002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130068001037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130093043001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130099001012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130111051000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130116012010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130119004002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130119006001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130123022016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130130101011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130131053002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130137172007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130137191026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130138033000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130140013000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130142062008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130144072000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130151002000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130153063000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130162021013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130165221043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130167014023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130169022001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130170011016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130172022008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130178041013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130181381007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481130190273004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
481179505002039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210202041043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210203091010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210211001009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210212011012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210213011004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
481210216221062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481210217181013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481339503002087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350001001037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350005003009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350005003025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350006006004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350015003035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350017007008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481350027001032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481390608022000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481390611002048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481390616001022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410001101005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410004042015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410008001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410017002052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410023006017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410032001035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410034042005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410039034022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410043192005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410102121039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410102172027,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481410103073003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481576706012006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481576715014003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481576730031022,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
481576732002192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481576734001205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481576750001088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481610003001023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481639503001264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481659503001060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481677201001029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481677205033030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481677206001004,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
481677212021035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481677217002009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481677262002047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481810009022018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481810017001057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481830006004021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481830008001001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481830011001030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481830015004050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481830102002029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481872105061199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481872106031003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481899505002008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481990304002001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
481990308004039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012104003019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012110002017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012115001026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012115005028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012115005053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012117003002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012124002028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012302004033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012330021004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012401001030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012406001041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012407021019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012409021026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012411011002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012511005006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012515026002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
482012543003045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
